ID,S-Name,Name,Verified,Followers
868914745,cpolillo9,Christian Polillo,False,228
868965794,gmancini13,gia mancini,False,345
869080519,ccastro_15,Caleb Castro,False,136
869135660,LexiLoo__,▲l €x↑@,False,580
869363965,thehorse,The Horse,False,24535
8695352,JungleJayee,Juicy J,False,1273
86954440,theobserver,Charlotte Observer,True,43586
8695932,naopurisantw,奈央プリ,False,2836
869624707,Hazzakie31,harry's banana ,False,6849
869646673,redlemonclub,Alex Mathers,False,20327
86970244,marcusbrown382,Chris Swoopes,False,236
869749231,taylorhowland92,Taylor Howland,False,405
869857610,nicole1197,❥LetYourselfFall•,False,334
86993635,DriPretty,Hershey Kiss,False,1055
86995515,UCrugbyclub,UCrugbyclub,False,223
869963454,SrBastardo_,Trevor,False,874
86998946,Felix_Dominguez,Félix Domínguez,False,56
87003946,MizzouVCSA,Cathy Scroggs,False,746
870043220,loremipsumbooks,Lorem Ipsum Books,False,1088
87009782,ValeFeNu,Valeria Felix,False,167
87018444,amy_conner,Amy Conner,False,116
87020013,BelladonnaENT,Belladonna,False,117704
87022192,ondatjohnsonflo,hallway jagswag,False,112
870299041,sami714jsb,さぁーちゃん,False,183
870312625,ValiantVictim,Nadezhda Abromanova,False,67
870364454,MaxFunHQ,Maximum Fun HQ,False,2646
870442892,Mike1Harris,Michael Harris,False,817
870455671,LilHobek4,Mercedes Hobek,False,30
87045582,Isa_96Bonilla,Maria Isabel Bonilla,False,52
870487008,insiderares,-,False,655
870492925,DymondGuh,Chriss,False,694
87052997,MikillPane,MIKILL PANE,True,50469
87054237,UrbanaNew_Net,Yeme-UrbanaNew.Net,False,4654
87054809,thebodypositive,the body positive,False,1394
87055698,2Reymons,Head Honcho,False,796
870576692,DemonDahlia,Dahlia Doll,False,95
870589574,Jarrius13,Jarrius Jackson ,False,614
870636414,_Bianca_TW,Bianca Serna,False,635
870650180,Amore_Viaggiare,Christina Giambrone,False,214
87066267,LaPsicologa,Susana Wise,False,67365
87067409,NobodyBut_Nia,*N-eye-uh*,False,957
870680989,Budweiser,Budweiser,True,61466
870697698,Kiiaraliz1D,Kiaraliz,False,530
87070800,RealAaronFoster,Aaron Foster©™,False,309
870712688,Chum_Chainz,Cameron Wisk,False,105
87072569,Mr_Sarcastic_, ---Bobby,False,1314
870735884,RyanGreene04,⭐⭐RyanGreene⭐⭐,False,278
87074477,Ciakriiing,Ciara ♔,False,2597
87074711,LorenzoIsFresh,Lorenzo,False,1024
87074887,xolovemadison,Madison Marie,False,5278
870748934,IGB_Okie,Michael Okunfolami,False,515
870755137,AnimalControlTV,Animal Control TV ,False,8882
870758041,Tomidontplaydat,Tomi Oke ,False,796
87076077,laundryinfo,Brian Gable,False,1125
87080278,George_Hill3,INDIANA GEORGE HILL,True,133378
870856729,jessieewrightt,jessie wright,False,246
870865920,baaaileyy_,baaaileyy,False,385
87088297,dimanta_acis,Nellie Evellyn,False,695
870895286,hi_nosferatu,mint★,False,223
870908497,SunnyKyoun,Sun Hi Kyoun,False,722
870918848,J_enny_Miller,Jennifer Miller,False,23
87092938,marquezallexx,Alexis Marquez,False,156
870934248,duncyann,Sarah Duncan,False,35
87097693,Wereverwero,Wero,True,598579
87097837,_Hasnaaaa,Hasna,False,793
87100345,maarcG,marc guingon,False,422
871047613,CompLainey94,Lainey Crawford,False,160
871053823,iTweet_YuuSTFU,S M I L E Y : ),False,437
87109377,missbaby_vie,Vie Bernardino,False,575
871115112,cutie_peach,ぴーち,False,370
87113558,SeverePlains,Jayson Prentice,False,6410
87118217,warne888,Shane Warne,True,1529766
871189098,tbhtori,// Tori // *OMG*,False,1807
87126958,FLOYD_INKED_UP,Justin Floyd,False,2857
87132445,Israelathome,Israel at home,False,1077
8713252,qik,Qik,False,39836
871337306,MeerahAK,Meerah Abdul,False,18
87137045,RayMartin,Ray Martin,False,6566
871414350,InvasionBoyBand,officialinvasion,False,1133
87142403,RealMenTalk,Mind Of A Real Man,False,80525
87144497,TonightAlive,Tonight Alive,True,126233
871516146,iMerryBieber,Queen.,False,13122
871552376,karen93115,Karen swift,False,235
87161673,_Jpost_,Jerusalem Post,False,6223
87162750,theWorldofJoe,Joe Cawley,False,51063
871639826,ayejuuan,juan ,False,43
871656884,avonpearl,kristine,False,12247
87165980,BillNeelyNBC,Bill Neely,True,19460
87167688,teenagersfact,Teenagers fact!,False,196515
871695138,BarneyZwartz,BarneyZwartz,False,275
87170183,juniorbachchan,Abhishek Bachchan,True,3908973
871768374,breannaalaine,breanna vincent,False,335
87183181,YJNews_,YJNews,False,21338
87194290,TheWildWE_Chris,Chris The Wild WE,False,303
871952665,mlagunamar,Margarita Lagunamar,False,2947
872034074,CLOinthedark1,Chloe Buckman,False,159
872045270,laughinglissa21,tadpole ,False,398
87205530,LFHW_UK,Love Food Hate Waste,False,20158
872123124,Artamusaj,unique ♛,False,2043
872132078,Pinky__bad,BadAssAnna ,False,106
872187834,YourFavDj_dj2x,IG@hypemandjs_dj2x,False,509
87219539,El_Movimiento15,Jorge Arnedo,False,534
87220411,777Okanda,Frank Lotion,False,11706
872316782,CarlyMiklos,Carly Miklos,False,336
872363113,SheeranShizzle,Ed you're 23 wut how,False,524
872392674,CynnCheyenne,Cyndal Norris,False,21
872427169,BestOfSelfie,Best Of Selfie,False,40095
872439752,ChaseSmallBiz,Chase Small Business,True,200179
87248903,JeffJeffries_,J.,False,232
87249738,NbLamejor,Lamejor,False,5141
872499842,katieteppy,Katie Tepfenhart,False,944
87250968,ShakespeareFlow,Shakespeare Lyrics,False,181242
872512747,shane_morrow,SHΛGGY,False,390
87252074,ItsDWill,KING David,False,672
872537047,dcakes777,danessa quintos,False,79
87256332,_ToneCash,IG: _tonecash,False,2001
872574882,LizzwithaZ,Liz Ellick,False,34
87259106,RlCKJONES,Ricky Jones,False,258
8726072,Melissa_Brunner,Melissa Brunner,False,4383
872614152,Achillcutt,AC,False,448
872643145,leiilaTheWanted,Leila,False,268
872644698,Jazzy_Michelle1,Jazzy_Michelle,False,48
872680928,wboyd320,Bill Boyd,False,3
87269029,CYNTHIAMONTALVO,Cynthia,False,262
87273337,matt_lehman,Matt Lehman,False,4872
872758561,luckycharms99,Matthew Charmello,False,284
87278243,whitehousewood,Gaudy God,False,1283
872789124,HayGilf17,Hayden Gilchristt,False,367
872818224,BGibbs20,Brittney Gibson,False,211
87284046,karencasal,LA TENTACION♡,False,597
872881920,DopeMommaBee,Beonka ❀,False,742
872915214,pqfasiso,CORINTHIANS MIL GRAU,False,36582
87296897,LastFalling,Last Falling,False,385
87299191,__MVPri,Slick.,False,2118
87299677,TheOfficialShaq,ShaTown,False,9839
873025032,2014seniorprobs,♚ 2014 SENIORS ♚,False,94579
87302683,chadmendes,chad mendes,True,73329
873035372,Tweetererguy,Guy that tweets,False,1212
87306259,JoexFerruccix,Joe Ferrucci,False,151
873072991,Schneemann55,D_Schnee ⚾,False,334
87307588,dianiland,Presidenta ✞,False,27508
873079214,usakirami,キサラギ＠LJK,False,4079
873107863,6andahalfthings,sixandahalfthings,False,228
8731372,wibwEric,Eric I,False,2051
87316523,DICUCV,DIC-UCV,False,50202
87318558,AADaddario,Alexandra Daddario,True,262510
87320651,NayoSmash,YOSKI ,False,1434
873297612,AustinOverload,Austin Mahone,False,667
8732992,pcgamer,PC Gamer,False,114700
87330814,katieheeke,Kate Heeke,False,462
87344920,nique2dope,MS.UNiQUE ,False,424
873453266,thtniggakirk,kirksimon,False,205
87346038,kristyfernandez,kristy fernandez,False,460
87347218,OMFGme2xx,OMFGme2,False,8127
87347666,victoria1039fm,Victoria 103.9 FM,True,281919
87360354,OliviaGrace1234,Olivia Grace,False,6665
873669996,ClendeninD,Daniel Clendenin,False,125
8736882,globeandmail,The Globe and Mail,True,393959
87369808,_Eaddy_,.Anjwon Malik.,False,1102
873755047,AHA_SWMissouri,AHA-SWMissouri,False,514
873769225,Chef_Zeus,☆★ The Truth ☆★,False,376
87378452,Coldhearted_KG,DJ_TRILL_SGA #Turnup,False,899
87381346,yovaro,Yolanda Valenzuela,False,136131
87382189,asadsun,asad,False,187
873857971,sheeranlovex,Amanda,False,483
87397874,eJPhil,eJewish Philanthropy,False,9334
87400034,HPBsg,HPB Singapore,False,9094
87403396,alispagnola,Ali Spagnola,True,1521164
874052256,OxfordPrepster,Oxford Prep,False,10880
87410067,EconCulture,The Economist,False,15007
874103414,neroliolivo,Neroli,False,163
87416722,SkyNewsBreak,Sky News Newsdesk,True,1160691
874258530,all_edsheeran,Ed Sheeran,False,1026
874310155,Becca_Leonard4,Becca Leonard,False,335
87432479,TouchdownJax,Touchdown Jax ,False,5240
874324957,sarahdarsenault,Sarah Arsenault,False,181
874363508,__JHawk__,Jeremy Hawkins,False,136
87437405,JamesKnock1,James Knock,False,8152
874438225,rogersDwayne420,Dalton Rogers,False,86
874439821,MiikceySmiley,LovinggAntB ,False,111
874467925,ausvril,POANeedsAvril,False,252
874545769,point,Blak point,False,6158
874592774,MattVanBeventer,Matthew Van Beventer,False,6
874608638,will_k_mcfierce,Kemp McPherson,False,187
874642484,Truthful_Humor,Ted Humor,False,49593
87468686,GWAPBry_,CHIEF QUEEN B,False,940
874718149,HessSteph,Stephanie Hess,False,62
874723554,ddixoncincy,Dave Dixon,False,57
874750050,chickaJillJill,Jillien Hone,False,273
87478698,stuartmill14,Stuart Mill,False,62
87480556,SEGXVIA,Erick Segovia,False,211
874843430,nicoleee426,Nicole Marie,False,93
874847010,Luciisalves,Luci,False,659
87487592,YoungHughHef_,Boston George,False,737
87487733,BianchiBicycles,BianchiUSA ,False,3098
87487843,Earloomz,earloomz,False,7287
874884121,Mike_Matei,Mike Matei,False,25394
874910275,ivanmeza24,Ivonne Meza,False,261
87494353,WachimberrY,Raimundo Inmundo,False,5066
87495754,x_factor01,X Factor,False,21000
874960700,_LifeAsKIMBO,_KIMBO ✌✌ !!,False,348
87500545,ConfidentInvest,Confident Investor,False,22022
87500982,camjbrax,Camille Braxton,False,373
875066226,Swirlovin,BlackGirls+WhiteGuys,False,23712
87509365,GabiePessoa,Gabriela,False,711
87519890,JessJDBBreezy,Jess,False,1092
875244698,ShikaaGirl,Shiwani ♥ ॐ ,False,440
87529616,MeolloCriollo,Meollo Criollo,False,223563
87534416,PiKappaAlpha,Pi Kappa Alpha,False,13419
87538356,lyanouzas,lauren yanouzas,False,262
87540358,R0MANTISMO,Frases & RefIexões ∞,False,11992
87547034,GizzyAbdi,Gizman Abdijabar,False,180
87554292,googlemapmaker,Google Map Maker,True,118410
875585323,gracetnadams,Grace Adams,False,1391
87561854,ferrrjonas,Ferrr Jonas,False,389
875645082,sethapollos,Adamantium,False,83
875719297,BaristaJill,Jillian Norris,False,178
87572696,Imperfection_1_,❤️JG❤️,False,1896
87573915,LaiinneMinaj,IG: LaiinneMinaj ,False,651
875771341,bibleseries,'The Bible' Series,True,78038
87582284,IAmLouisiana,King  Cal Vin,False,85874
875855053,StreetBoyZ19,Talha,False,829
87586376,gungormusic,Gungor,True,62431
87587166,biebertoronto,jasmine,False,72143
87588835,nicoleyanouzas,Nic,False,459
8758962,Steampunk_Skunk,Steampunk Skunk,False,2058
875897580,MrgetRigHt4,Get nastiie,False,19
87593636,allaboutfocus,Focus Consulting Inc,False,8932
875968884,Jehiah_blooood,Curious George,False,606
87605387,JasmineDunlap,Jasmine Dunlap,False,3417
87605977,darklordjesse,Jesse Kidd,False,88
87606624,TrustQuicksand,Daryl Soh,False,211
87606832,TyzayahLeCole,Tyzayah LéCole,False,466
87609913,Cschez13,Carlos Sánchez,False,100
87610404,ColbySherrard09,Colby Sherrard,False,308
87623304,M_MagicEnt,MARCUS,False,1133
87629269,isabellaras,Isabel Larasati,False,434
876381656,Jesswleigh,Jess,False,1887
87645208,HDNER,Hurriyet Daily News ,False,28598
876556950,LovedTweets,Love Quotes . ,False,57
876603432,Ashleyismee,❤️Mrs. Shanaynay❤️,False,115
8766122,aphotoeditor,aphotoeditor,False,52197
876621331,FeenMlb,Perfectly Imperfect ,False,235
876666144,BOOMTIME1,BOOMTIME,False,129
87674605,xxCodeRxx,Ujjwal Kumar,False,2336
87675933,wfm972,Wythenshawe FM,False,1321
87679804,TheSwaggArmy,MILLIE,False,7743
87681715,JamieScottG6,Jamie Scott,True,160095
876828960,hvryka,hmc ✨,False,1003
876896928,OohGetEmKG,Geekin*^▁^*LOUD⇦,False,811
87697627,TheJasminReyes,Jassy ¥,False,2897
877014152,FxckenZuly,Zuly 'Chaavez ♡,False,11481
87701763,andrysalazar,Andry Salazar,False,960
87701940,Hachette_Tweets,Hachette Childrens,False,1676
877026684,lilkimberly1,Kim Bryfogle,False,116
877030532,SoDamnAdmirable,Admirable❤️,False,28267
877035456,taitin_1d,たいちん,False,765
877057574,Vic_The_Great,Victor Rodriguez⚽,False,445
87706322,BrightHorizons,Bright Horizons,True,21202
877065674,BieberToMalik,TWEET LIMIT,False,154
877075538,ZaidSucks,زيد خالد,False,145
877117026,brian_mccoy11,Brian McCoy,False,266
87714791,justinbieber_fr,Justin Bieber France,False,222588
87717231,monikawright,Monika Wright,False,285
877238456,samblues0036,killerblues,False,457
87727049,recetasen140,Recetas en 140,False,206684
877305517,jkuchi78,josh.,False,165
87732803,xhairs99,Xhairs,False,42
87745043,SheGotKaiks,Patty Mangoes,False,553
877455462,oBsaaaM,Bαssαм.,False,43954
8775672,USArmy,U.S. Army,True,417277
87770218,usnikefootball,Nike Football,True,304470
877772660,MatchPhotos,Match Photography,False,24011
877832072,illtakeCARA_u,Cara Best,False,168
87788302,emi_biebs,Bazinga.,False,461
877887428,RedBoneKrissy54,KRYSTAL,False,145
87789878,ShowNo1Luv,Supa_©o©k¥™,False,139
877907016,BrookLeanne_,Brook Dyer,False,37
877914696,explicitdrews,Shakira,False,102715
87792295,SupremeJetLife,✈,False,83350
877927736,serenadailey,Serena Brook,False,762
877934538,dani_pas70,Daniel Rodriguez,False,249
87794710,eusujo,✰ Lobo ✰,False,971
87798068,Techland,Techland,False,104404
87801013,La_vaca_mu,La original Vaca Mu,False,854
878010265,cierrrra_,cierra mills ,False,335
87802917,hosehead33,Allan Holland,False,8036
878076409,kuma_bass15,くまポン,False,123
878077243,t_a1025,あ,False,46
87809034,Adz4995,HAPPY BIRTHDAY NATH!,False,517
87813314,lindseycentanni,linndss,False,475
87818409,guardian,The Guardian,True,2132246
878196469,Teutronz,Teutron,False,31671
87820493,MattSlavenov,Matt Slavenov,False,104525
87822249,PeaceLuvMtrench,Dessy,False,891
87830601,wrmead,Walter Russell Mead,False,12849
87830768,automnesouriant,Daniela León.,False,5040
878342114,BiebsFredoCrew,R.G.E.C,False,8557
87838182,YellowHearts_x3,KMilly,False,527
87838245,libby_trickett,Libby Trickett,True,23462
87846336,allretrovintage,Retro Vintage Shoes,False,10484
87846969,CanvasLandsEnd,Canvas Lands' End,False,5593
87852367,gorgeouslarry,♡birthday girlll♡,False,431
